Title,Authors,Publication,Year,Type,Key Findings,Relevance,Status,URL,Notes,Tags,Citation,Source
Inkn'hue: Enhancing Manga Colorization from Multiple Priors with Alignment Multi-Encoder VAE,Tawin Jiramahapokee,arXiv.org,2023.0,,,,To Assess,https://www.semanticscholar.org/paper/944b1f83779d391e986525efcd7f78e4f54c6603,,,,awesome-comics-understanding
KidsGUARD: Fine Grained Approach for Child Unsafe Video Representation and Detection,"Shubham Singh, Rishabh Kaushal, Arun Balaji Buduru, P. Kumaraguru",ACM Symposium on Applied Computing,2019.0,,,,To Assess,https://www.semanticscholar.org/paper/6a9bfb8ea06d011900d7facc93ee77e5733b8870,,,,AwesomeAnimeResearch
Landmark Assisted CycleGAN for Cartoon Face Generation,"Ruizheng Wu, Xiaodong Gu, Xin Tao, Xiaoyong Shen, Yu-Wing Tai, Jiaya Jia",arXiv.org,2019.0,,,,To Assess,https://www.semanticscholar.org/paper/515ec130736879b3a78859b51ed27e316ed75223,,,,AwesomeAnimeResearch
Language-Guided Face Animation by Recurrent StyleGAN-based Generator,"Tiankai Hang, Huan Yang, Bei Liu, Jianlong Fu, Xin Geng, B. Guo",IEEE transactions on multimedia,2022.0,,,,To Assess,https://www.semanticscholar.org/paper/4bd8f9f7daec78d7a86ff8a4d1326fd347b963be,,,,AwesomeAnimeResearch
Learning to Cartoonize Using White-box Cartoon Representations,"Xinrui Wang, Jinze Yu",Computer Vision and Pattern Recognition,2020.0,,,,To Assess,https://www.semanticscholar.org/paper/0269b13ccbe3e3a81213e7ca2b049298d3a154f5,,,,AwesomeAnimeResearch
Line-Wise Text Identification in Comic Books: A Support Vector Machine-Based Approach,"S. Pal, J. Burie, U. Pal, J. Ogier",IEEE International Joint Conference on Neural Network,2016.0,,,,To Assess,https://www.semanticscholar.org/paper/86f2e81c908a8b186773e2bc05c4abbe98a415ea,,,,awesome-comics-understanding
Manga Colorization,"Y. Qu, T. Wong, P. Heng",ACM Transactions on Graphics,2006.0,,,,To Assess,https://www.semanticscholar.org/paper/e9d41f3e7af234b05102148e1ab72d30713cc0e5,,,,AwesomeAnimeResearch
Manga Content Analysis Using Physiological Signals,"Charles Lima Sanches, Olivier Augereau, K. Kise",MANPU@ICPR,2016.0,,,,To Assess,https://www.semanticscholar.org/paper/54d0d36eb833b1ffed905f25e06abc3dc6db233b,,,,awesome-comics-understanding
Manga Filling Style Conversion with Screentone Variational Autoencoder,"M. Xie, Chengze Li, Xueting Liu, T. Wong",ACM Transactions on Graphics,2020.0,,,,To Assess,https://www.semanticscholar.org/paper/90744aa25664e8878fd8d451f582f482af8c7424,,,,AwesomeAnimeResearch
Manga109Dialog: A Large-scale Dialogue Dataset for Comics Speaker Detection,"Yingxuan Li, K. Aizawa, Yusuke Matsui",IEEE International Conference on Multimedia and Expo,2023.0,,,,To Assess,https://www.semanticscholar.org/paper/0bcd777ae62ead721d31030405b714d1af1b554b,,,,AwesomeAnimeResearch
MANGAN: ASSISTING COLORIZATION OF MANGA CHARACTERS CONCEPT ART USING CONDITIONAL GAN,"Felipe Coelho Silva, Paulo André Lima de Castro, Hélio Ricardo Júnior, E. Marujo",International Conference on Information Photonics,2019.0,,,,To Assess,https://www.semanticscholar.org/paper/2300f3f5d39a3fb647990b767d852b182c1c21f4,,,,AwesomeAnimeResearch
MARVEL: Raster Gray-level Manga Vectorization via Primitive-wise Deep Reinforcement Learning,"H. Su, Xuefeng Liu, Jianwei Niu, Jiahe Cui, Ji Wan, Xinghao Wu, Nana Wang",IEEE transactions on circuits and systems for video technology (Print),2024.0,,,,To Assess,https://www.semanticscholar.org/paper/d3bd9c979a9b7ceb0cb98cc83285a99246e421f9,,,,awesome-comics-understanding
MikuDance: Animating Character Art with Mixed Motion Dynamics,"Jiaxu Zhang, Xianfang Zeng, Xin Chen, Wei Zuo, Gang Yu, Zhigang Tu",arXiv.org,2024.0,,,,To Assess,https://www.semanticscholar.org/paper/a2f008048033893793720b8c7df15c8e2429d6d8,,,,"Awesome-AI4Animation, Awesome-Animation-Research"
Overcoming Long-term Catastrophic Forgetting through Adversarial Neural Pruning and Synaptic Consolidation,"Jian Peng, Bo Tang, Jiang Hao, Zhuo Li, Yinjie Lei, Tao Lin, Haifeng Li",IEEE Transactions on Neural Networks and Learning Systems,2019.0,,,,To Assess,https://www.semanticscholar.org/paper/4fd84ab97447bc4861b53c8c3b5a1e2ded983a8e,,,,AwesomeAnimeResearch
PAINTING STYLE-AWARE MANGA COLORIZATION BASED ON GENERATIVE ADVERSARIAL NETWORKS,"Yugo Shimizu, Ryosuke Furuta, Delong Ouyang, Y. Taniguchi, Ryota Hinami, Shonosuke Ishiwatari",International Conference on Information Photonics,2021.0,,,,To Assess,https://www.semanticscholar.org/paper/5e0e1017b18376f04ed3291c69dde461ee60bbb5,,,,AwesomeAnimeResearch
Perceptual-aware Sketch Simplification Based on Integrated VGG Layers,"Xuemiao Xu, M. Xie, Peiqi Miao, Wei Qu, Wenpeng Xiao, Huaidong Zhang, Xueting Liu, T. Wong",IEEE Transactions on Visualization and Computer Graphics,2021.0,,,,To Assess,https://www.semanticscholar.org/paper/7ec49a27a262a14598606aa4a4538ee31ce4156f,,,,AwesomeAnimeResearch
PHOG Analysis of Self-Similarity in Aesthetic Images,"S. A. Amirshahi, M. Koch, Joachim Denzler, C. Redies",Electronic imaging,2012.0,,,,To Assess,https://www.semanticscholar.org/paper/36d36a33b984844e387e2e0a405b547e1ab60970,,,,awesome-comics-understanding
Photorealistic Video Generation with Diffusion Models,"Agrim Gupta, Lijun Yu, Kihyuk Sohn, Xiuye Gu, Meera Hahn, Fei-Fei Li, Irfan Essa, Lu Jiang, José Lezama",European Conference on Computer Vision,2023.0,,,,To Assess,https://www.semanticscholar.org/paper/905ba940236b00bebb2fd348d4d932e7887b0c0a,,,,awesome-comics-understanding
Pose Estimation of Anime/Manga Characters: A Case for Synthetic Data,"Pramook Khungurn, Derek Chou",MANPU@ICPR,2016.0,,,,To Assess,https://www.semanticscholar.org/paper/a730e711f703f40a0c5e21854c928ed79df45872,,,,AwesomeAnimeResearch
Potrace : A Polygon-Based Tracing Algorithm,P. Selinger,,2003.0,,,,To Assess,https://www.semanticscholar.org/paper/e60b78c1fed3fa907411bb189767e868e4a421f8,,,,awesome-comics-understanding
Reference-based Manga Colorization by Graph Correspondence Using Quadratic Programming,"Kazuhiro Sato, Yusuke Matsui, T. Yamasaki, K. Aizawa",SIGGRAPH ASIA Technical Briefs,2014.0,,,,To Assess,https://www.semanticscholar.org/paper/3680603b70132e1efa6e08ead838f03ece6b6305,,,,AwesomeAnimeResearch
Reference-Based Sketch Image Colorization using Augmented-Self Reference and Dense Semantic Correspondence,"Junsoo Lee, Eungyeup Kim, Yunsung Lee, Dongjun Kim, Jaehyuk Chang, J. Choo",Computer Vision and Pattern Recognition,2020.0,,,,To Assess,https://www.semanticscholar.org/paper/8c5aa40f3e7a804f1a6a644792deef9f8d810b83,,,,AwesomeAnimeResearch
Relation Analysis between Speech Balloon Shapes and Their Serif Descriptions in Comic,"Hideki Tanaka, Ryosuke Yamanishi, Jun-ichi Fukumoto",2015 IIAI 4th International Congress on Advanced Applied Informatics,2015.0,,,,To Assess,https://www.semanticscholar.org/paper/09782a95a14bb22c4d58ada071c485596b1ec617,,,,awesome-comics-understanding
Research and Development of the Generation in Japanese Manga Based on Frontal Face Image,"Xuexiong Deng, Mu Li, Yueling Zhang",2010 IEEE 11th International Conference on Computer-Aided Industrial Design & Conceptual Design 1,2010.0,,,,To Assess,https://www.semanticscholar.org/paper/d94aa840a1cc9c95d2ebf080884327360b337d8c,,,,awesome-comics-understanding
Scalable Comic-like Video Summaries and Layout Disturbance,"Luis Herranz, J. Calic, J. Sanchez, M. Mrak",IEEE transactions on multimedia,2012.0,,,,To Assess,https://www.semanticscholar.org/paper/4ef315e86f45e8037fac7c5bf958dd292e4fed3b,,,,awesome-comics-understanding
Shading-Guided Manga Screening from Reference,"Huisi Wu, Ziheng Ma, Wenliang Wu, Xueting Liu, Chengze Li, Zhenkun Wen",IEEE Transactions on Visualization and Computer Graphics,2023.0,,,,To Assess,https://www.semanticscholar.org/paper/362efab0468dc2a66b5a298e67a84ccbc33a67c0,,,,awesome-comics-understanding
Similarity Learning Based on Pool-Based Active Learning for Manga Character Retrieval,"M. Iwata, Eiki Imazu, K. Kise",Asian Conference on Pattern Recognition,2015.0,,,,To Assess,https://www.semanticscholar.org/paper/b6aa2df8cb265839ade03b96d61bfd1a3c02bd65,,,,awesome-comics-understanding
SKETCH2MANGA: SHADED MANGA SCREENING FROM SKETCH WITH DIFFUSION MODELS,"Jian Lin, Xueting Liu, Chengze Li, M. Xie, Tien‐Tsin Wong",International Conference on Information Photonics,2024.0,,,,To Assess,https://www.semanticscholar.org/paper/2a7fecc6fe8e1220da56369d36569cd7db69f041,,,,AwesomeAnimeResearch
Temporal Noise Control for Sketchy Animation,"Gioacchino Noris, D. Sýkora, Stelian Coros, B. Whited, Maryann Simmons, A. Sorkine-Hornung, M. Gross, R. Sumner",International Symposium on Non-Photorealistic Animation and Rendering,2011.0,,,,To Assess,https://www.semanticscholar.org/paper/2a5eddc7ec339f64b3e8688faf2f4afb45064e40,,,,AwesomeAnimeResearch
Text Detection in Manga by Combining Connected-Component-Based and Region-Based Classifications,"Yuji Aramaki, Yusuke Matsui, T. Yamasaki, K. Aizawa",International Conference on Information Photonics,2016.0,,,,To Assess,https://www.semanticscholar.org/paper/2d32aa47bed762b441e043f80c2cc0839b70fbdd,,,,awesome-comics-understanding
Toward Accessible Comics for Blind and Low Vision Readers,"Christophe Rigaud, J. Burie, Samuel Petit",IEEE International Conference on Document Analysis and Recognition,2024.0,,,,To Assess,https://www.semanticscholar.org/paper/20e2dff72cc4b1b4a05cf153eae0f8675161c9e3,,,,awesome-comics-understanding
Towards Diverse and Faithful One-shot Adaption of Generative Adversarial Networks,"Yabo Zhang, Mingshuai Yao, Yuxiang Wei, Zhilong Ji, Jinfeng Bai, W. Zuo",,,,,,To Assess,https://www.semanticscholar.org/paper/0a759cd6e61efb22f0cfacc257f6fa7deee5a177,,,,AwesomeAnimeResearch
Unpaired Image-to-Image Translation using Negative Learning for Noisy Patches,"Yu-Hsiang Hung, Julianne Tan, Tai-Ming Huang, Shang-Che Hsu, Yi-Ling Chen, K. Hua",IEEE Multimedia,2022.0,,,,To Assess,https://www.semanticscholar.org/paper/ca5077e893865da44dbb1b92a1e4cf678d380589,,,,AwesomeAnimeResearch
Anime-to-Real Clothing: Cosplay Costume Generation via Image-to-Image Translation,"Koya Tango, Marie Katsurai, Hayato Maki, Ryosuke Goto",Multimedia tools and applications,2020.0,,,,To Assess,https://www.semanticscholar.org/paper/51500e023a282e94510cacba84635cccc279c6c1,,,,AwesomeAnimeResearch
ATTENTION-AWARE ANIME LINE DRAWING COLORIZATION,"Yu Cao, Hao Tian, P. Mok",IEEE International Conference on Multimedia and Expo,2022.0,,,,To Assess,https://www.semanticscholar.org/paper/961e3f601f55f9f6b240238252b96f0b21f068ce,,,,AwesomeAnimeResearch
Auto-painter: Cartoon Image Generation from Sketch by Using Conditional Wasserstein Generative Adversarial Networks,"Yifan Liu, Zengchang Qin, T. Wan, Zhenbo Luo",Neurocomputing,2018.0,,,,To Assess,https://www.semanticscholar.org/paper/252a2d2a2c99ae33cca1435e0441c5ea556fac71,,,,AwesomeAnimeResearch
Automatic Comic Strip Generation Using Extracted Keyframes from Cartoon Animation,"Pakpoom Tanapichet, N. Cooharojananone, R. Lipikorn",International Symposium on Intelligent Signal Processing and Communication Systems,2011.0,,,,To Assess,https://www.semanticscholar.org/paper/80dc4dab5eae172ebb53b398fa0f80439c471809,,,,awesome-comics-understanding
Caricaturation for Human Face Pictures,"I. Chang, Ruei-Min Cheng",International Conference on Machine Learning and Computing,2011.0,,,,To Assess,https://www.semanticscholar.org/paper/6fb2bc40a39d7ca1c4ce215dfcedea8818f73f09,,,,awesome-comics-understanding
Comic Live Chat Communication Tool Based on Concept of Downgrading,"Misa Matsuda, I. Tanev, K. Shimohara",Proceedings of SICE Annual Conference 2010,2010.0,,,,To Assess,https://www.semanticscholar.org/paper/cf5feba67fb89f9b904d568347ace0c44ce67c64,,,,awesome-comics-understanding
DATA INSTANCE PRIOR FOR TRANSFER LEARNING IN GANS,"Puneet Mangla, Nupur Kumari, M. Singh, V. Balasubramanian, Balaji Krishnamurthy",arXiv.org,2020.0,,,,To Assess,https://www.semanticscholar.org/paper/9003b24d61aeb282cd3467fbc46fb1c37a1a0cf2,,,,AwesomeAnimeResearch
Depixelizing Pixel Art,"J. Kopf, Dani Lischinski",ACM Transactions on Graphics,2011.0,,,,To Assess,https://www.semanticscholar.org/paper/0a068c0245d14fb22fa43f020f546880144e5fae,,,,awesome-comics-understanding
Generating Visual Stories with Grounded and Coreferent Characters,"Danyang Liu, Mirella Lapata, Frank Keller",arXiv.org,2024.0,,,,To Assess,https://www.semanticscholar.org/paper/ab0c609491ce9485d562fa1a6ca6cd99360ff213,,,,awesome-comics-understanding
Learning to Shadow Hand-drawn Sketches,"Qingyuan Zheng, Zhuoru Li, A. Bargteil",Computer Vision and Pattern Recognition,2020.0,,,,To Assess,https://www.semanticscholar.org/paper/1306fc85c849328c3d070ea1c594033809354c3e,,,,AwesomeAnimeResearch
MineGAN: effective knowledge transfer from GANs to target domains with few images,"Yaxing Wang, Abel Gonzalez-Garcia, David Berga, Luis Herranz, F. Khan, Joost van de Weijer",Computer Vision and Pattern Recognition,2019.0,,,,To Assess,https://www.semanticscholar.org/paper/b23cc14ba33e4bfbf4f8774cb0b10a034167e9b2,,,,AwesomeAnimeResearch
Neural Optimal Transport,"Alexander Korotin, Daniil Selikhanovych, Evgeny Burnaev",International Conference on Learning Representations,2022.0,,,,To Assess,https://www.semanticscholar.org/paper/2272b7d70951426e8d2dba2307f9b4d07c049d7b,,,,AwesomeAnimeResearch
Personalised CLIP or: How to Find Your Vacation Videos,"Bruno Korbar, Andrew Zisserman",British Machine Vision Conference,2022.0,,,,To Assess,https://www.semanticscholar.org/paper/b14b6d8be22adfef9db60b7dc2c1c781319099ed,,,,awesome-comics-understanding
Progressive Deep Feature Learning for Manga Character Recognition via Unlabeled Training Data,"Xiaoran Qin, Yafeng Zhou, Yonggang Li, Siwei Wang, Yongtao Wang, Zhi Tang",ACM Turing Celebration Conference,2019.0,,,,To Assess,https://www.semanticscholar.org/paper/979bcd527f2a1c0ffb5f08c57959f48a0bb65f84,,,,AwesomeAnimeResearch
Real-Time Data-Driven Interactive Rough Sketch Inking,"E. Simo-Serra, S. Iizuka, H. Ishikawa",ACM Transactions on Graphics,2018.0,,,,To Assess,https://www.semanticscholar.org/paper/4fdb4c238c30e3cf463960c88b89635415435711,,,,AwesomeAnimeResearch
Sketch-based Manga Retrieval using Manga109 Dataset,"Yusuke Matsui, Kota Ito, Yuji Aramaki, Azuma Fujimoto, Toru Ogawa, T. Yamasaki, K. Aizawa",Multimedia tools and applications,2015.0,,,,To Assess,https://www.semanticscholar.org/paper/1fef45786e707e6b9b8517b0403e596ecbdea6a5,,,,"AwesomeAnimeResearch, awesome-comics-understanding"
Sketch2Manga: Sketch-based Manga Retrieval,"Yusuke Matsui, K. Aizawa, Yushi Jing",International Conference on Information Photonics,2014.0,,,,To Assess,https://www.semanticscholar.org/paper/c751085c7cf3b2a4a4b1b2a88323a3dd143c82a1,,,,awesome-comics-understanding
TexToons: Practical Texture Mapping for Hand-drawn Cartoon Animations,"D. Sýkora, M. Ben-Chen, Martin Čadík, B. Whited, Maryann Simmons",International Symposium on Non-Photorealistic Animation and Rendering,2011.0,,,,To Assess,https://www.semanticscholar.org/paper/18bc297b02f866b7cdb87ffd303401019698592c,,,,AwesomeAnimeResearch
ANIM-400K: A Large-Scale Dataset for Automated End-To-End Dubbing of Video,"Kevin Cai, Chonghua Liu, David M. Chan","IEEE International Conference on Acoustics, Speech, and Signal Processing",2024.0,,,,To Assess,https://www.semanticscholar.org/paper/c44705e285b48e4a0634c78ff51d11152c422896,,,,Awesome-AI4Animation
Anime like Character Face Generation: A survey,Xuanfei Li,Highlights in Science Engineering and Technology,2023.0,,,,To Assess,https://www.semanticscholar.org/paper/17dde4ed880fa50fab4a8dd172517795c465b1ed,,,,AwesomeAnimeResearch
COO/ Comic Onomatopoeia Dataset for Recognizing Arbitrary or Truncated Texts,"Jeonghun Baek, Yusuke Matsui, K. Aizawa",European Conference on Computer Vision,2022.0,,,,To Assess,https://www.semanticscholar.org/paper/0d745f2db7e3de9cd01a90eeedd115d5ecf014b3,,,,awesome-comics-understanding
DA-GAN: Instance-level Image Translation by Deep Attention Generative Adversarial Networks,"Shuang Ma, Jianlong Fu, Chang Wen Chen, Tao Mei",2018 IEEE/CVF Conference on Computer Vision and Pattern Recognition,2018.0,,,,To Assess,https://www.semanticscholar.org/paper/247d40bed85d09e752f60e5183f14b02e100360b,,,,AwesomeAnimeResearch
Designing a Question-Answering System for Comic Contents,"Yukihiro Moriyama, Byeongseon Park, Shinnosuke Iwaoki, Mitsunori Matsushita",MANPU@ICPR,2016.0,,,,To Assess,https://www.semanticscholar.org/paper/ca52bdcf27f2dd42905f1eea7a440534dc5c2984,,,,awesome-comics-understanding
Encoding in Style: A StyleGAN Encoder for Image-to-Image Translation,"Elad Richardson, Yuval Alaluf, Or Patashnik, Yotam Nitzan, Yaniv Azar, Stav Shapiro, D. Cohen-Or",Computer Vision and Pattern Recognition,2020.0,,,,To Assess,https://www.semanticscholar.org/paper/4cc32db67ff82cf1aa160631c35bb315c5add749,,,,awesome-comics-understanding
Generating Coherent Comic with Rich Story Using ChatGPT and Stable Diffusion,"Ze Jin, Zorina Song",arXiv.org,2023.0,,,,To Assess,https://www.semanticscholar.org/paper/7787efaf502421eac9b6b0fd946a82e1ecf4c8c9,,,,awesome-comics-understanding
MakeItTalk: Speaker-Aware Talking-Head Animation,"Yang Zhou, Dingzeyu Li, Xintong Han, E. Kalogerakis, Eli Shechtman, J. Echevarria",arXiv.org,2020.0,,,,To Assess,https://www.semanticscholar.org/paper/7a7c4e666e5dd8a489770643b72fd99cf708f7c1,,,,AwesomeAnimeResearch
MeLFusion: Synthesizing Music from Image and Language Cues using Diffusion Models,"Sanjoy Chowdhury, Sayan Nag, K. J. Joseph, Balaji Vasan Srinivasan, Dinesh Manocha",Computer Vision and Pattern Recognition,2024.0,,,,To Assess,https://www.semanticscholar.org/paper/999d9248eaf9d077044c943c77ae2d1de1041fbf,,,,Awesome-AI4Animation
Multi-Teacher Knowledge Distillation For Text Image Machine Translation,"Cong Ma, Yaping Zhang, Mei Tu, Yang Zhao, Yu Zhou, Chengqing Zong",arXiv.org,2023.0,,,,To Assess,https://www.semanticscholar.org/paper/5e1bc9276600a14ad7082ec1a45c41bda438427c,,,,awesome-comics-understanding
Speech Balloon and Speaker Association for Comics and Manga Understanding,"Christophe Rigaud, N. L. Thanh, J. Burie, J. Ogier, M. Iwata, Eiki Imazu, K. Kise",IEEE International Conference on Document Analysis and Recognition,2015.0,,,,To Assess,https://www.semanticscholar.org/paper/ab1a9ea7fe98651585490c428270ec89971be03e,,,,awesome-comics-understanding
Unsupervised Colorization of Black-and-White Cartoons,"D. Sýkora, J. Buriánek, J. Zára",International Symposium on Non-Photorealistic Animation and Rendering,2004.0,,,,To Assess,https://www.semanticscholar.org/paper/28077cc8f499bba7036b2a31ebc88a0fd9c9542a,,,,AwesomeAnimeResearch
Colorization for Anime Sketches with Cycle-Consistent Adversarial Network,"Guanghua Zhang, Mengnan Qu, Yuhao Jin, Qingpeng Song",International Journal of Performability Engineering,2019.0,,,,To Assess,https://www.semanticscholar.org/paper/501e17cb84ed6ce077e098c8bc773ab972e2520b,,,,AwesomeAnimeResearch
DreamRunner: Fine-Grained Storytelling Video Generation with Retrieval-Augmented Motion Adaptation,"Zun Wang, Jialu Li, Han Lin, Jaehong Yoon, Mohit Bansal",arXiv.org,2024.0,,,,To Assess,https://www.semanticscholar.org/paper/f78340b7d014e108fc6839f0a7a3a12265825651,,,,Awesome-AI4Animation
FEW-SHOT ADAPTATION OF GENERATIVE ADVERSARIAL NETWORKS,"Esther Robb, Wen-Sheng Chu, Abhishek Kumar, Jia-Bin Huang",arXiv.org,2020.0,,,,To Assess,https://www.semanticscholar.org/paper/4b8a11d7b2508d64a39e37968a3a00a2e80de187,,,,AwesomeAnimeResearch
GAN Memory with No Forgetting,"Yulai Cong, Miaoyun Zhao, Jianqiao Li, Sijia Wang, L. Carin",Neural Information Processing Systems,2020.0,,,,To Assess,https://www.semanticscholar.org/paper/e6adc9ce44f267c22dfc12bf8a0051dc92c43695,,,,AwesomeAnimeResearch
Text-Aware Balloon Extraction from Manga,"Xueting Liu, Chengze Li, Haichao Zhu, T. Wong, Xuemiao Xu",The Visual Computer,2015.0,,,,To Assess,https://www.semanticscholar.org/paper/914997197ebc05e2cccae6ddc231efa4201eacbc,,,,awesome-comics-understanding
Toward Cross-Domain Object Detection in Artwork Images Using Improved YoloV5 and XGBoosting,"Tasweer Ahmad, Maximilian Schich",IET Image Processing,2023.0,,,,To Assess,https://www.semanticscholar.org/paper/429f73f346826e7c483a382365a5e4fb6fa75c78,,,,awesome-comics-understanding
Seamless Manga Inpainting with Semantics Awareness,"Minshan Xie, Menghan Xia, Xueting Liu, Chengze Li, Tien-Tsin Wong",Association for Computing Machinery (ACM),2021.0,,,,To Assess,https://doi.org/10.1145/3450626.3459822,,,,AwesomeAnimeResearch
Stereoscopizing Cel Animations,"Xueting Liu, Xiangyu Mao, Xuan Yang, Linling Zhang, Tien-Tsin Wong",Association for Computing Machinery (ACM),2013.0,,,,To Assess,https://doi.org/10.1145/2508363.2508396,,,,Awesome-Animation-Research
